ObsDateTime,Latitude,Longitude,Elevation,NELM,Constellation,State
2022-03-03 07:35:00+00:00,26.5074,-81.9129,2.07211,5,Orion,United States - Florida
2022-02-02 15:53:00+00:00,26.3514,-81.771,3.35777,4,Orion,United States - Florida
2022-01-31 15:15:00+00:00,26.3514,-81.771,3.35777,2,Orion,United States - Florida
2022-03-02 04:30:00+00:00,42.3765,-71.2356,19.0713,2,Orion,United States - Massachusetts
2022-03-02 17:49:00+00:00,40.7144,-80.1457,341.4,1,Orion,United States - Pennsylvania
2022-03-03 03:43:00+00:00,42.651,-70.6231,25.535,2,Orion,United States - Massachusetts
2022-03-02 17:33:00+00:00,47.3763,-122.588,96.9325,1,Orion,United States - Washington
2022-03-01 13:08:00+00:00,47.3813,-122.589,93.7367,1,Orion,United States - Washington
2022-03-02 17:33:00+00:00,39.6683,-105.097,1652.28,4,Orion,United States - Colorado
2022-03-02 13:34:00+00:00,33.1927,-117.369,35.5539,2,Orion,United States - California
2022-03-02 14:22:00+00:00,33.4663,-117.632,80.8347,5,Orion,United States - California
2022-03-02 18:18:00+00:00,29.5857,-95.6877,23.2856,3,Orion,United States - Texas
2022-03-02 14:08:00+00:00,37.3275,-120.477,55.356,1,Orion,United States - California
2022-03-02 13:52:00+00:00,36.8488,-119.775,110.046,4,Orion,United States - California
2022-03-02 13:53:00+00:00,47.4291,-122.546,102.261,2,Orion,United States - Washington
2022-03-02 19:57:00+00:00,39.0558,-76.4988,25.4229,3,Orion,United States - Maryland
2022-03-02 15:44:00+00:00,40.688,-111.942,1299.83,3,Orion,United States - Utah
2022-03-02 13:27:00+00:00,47.3293,-122.58,10.651,2,Orion,United States - Washington
2022-03-02 17:24:00+00:00,45.2446,-92.9329,286.421,3,Orion,United States - Minnesota
2022-03-02 13:26:00+00:00,36.8744,-119.763,111.563,3,Orion,United States - California
2022-03-02 14:33:00+00:00,42.3647,-71.2579,32.9494,3,Orion,United States - Massachusetts
2022-03-01 13:30:00+00:00,36.8744,-119.763,111.563,3,Orion,United States - California
2022-03-03 13:30:00+00:00,36.8744,-119.763,111.563,3,Orion,United States - California
2022-03-01 13:30:00+00:00,36.8744,-119.763,111.563,3,Orion,United States - California
2022-03-02 18:37:00+00:00,37.2089,-77.4355,41.4612,2,Orion,United States - Virginia
2022-03-02 14:01:00+00:00,31.9702,-110.293,1085.57,3,Orion,United States - Arizona
2022-03-02 18:45:00+00:00,42.8367,-71.644,81.3657,3,Orion,United States - New Hampshire
2022-03-02 12:29:00+00:00,38.4488,-121.409,9.79072,1,Orion,United States - California
2022-03-02 16:37:00+00:00,29.5868,-95.6858,23.2936,2,Orion,United States - Texas
2022-03-02 16:34:00+00:00,36.4641,-94.2835,366.828,3,Orion,United States - Arkansas
2022-03-02 16:08:00+00:00,36.4319,-94.3337,403.007,4,Orion,United States - Arkansas
2022-03-02 17:36:00+00:00,34.0873,-84.3674,320.072,4,Orion,United States - Georgia
2022-03-02 13:07:00+00:00,36.905,-111.459,1298.91,4,Orion,United States - Arizona
2022-03-02 16:07:00+00:00,36.4376,-94.3104,396.877,3,Orion,United States - Arkansas
2022-03-02 11:54:00+00:00,47.3293,-122.58,10.651,1,Orion,United States - Washington
2022-03-02 16:04:00+00:00,36.4264,-94.2887,358.699,6,Orion,United States - Arkansas
2022-03-02 15:52:00+00:00,40.6953,-89.6167,182.746,1,Orion,United States - Illinois
2022-03-02 17:49:00+00:00,40.7144,-80.1457,341.4,1,Orion,United States - Pennsylvania
2022-03-02 17:37:00+00:00,41.322,-72.764,32.868,3,Orion,United States - Connecticut
2022-03-02 17:36:00+00:00,34.0873,-84.3674,320.072,4,Orion,United States - Georgia
2022-03-02 15:36:00+00:00,40.2109,-92.6304,300.989,5,Orion,United States - Missouri
2022-03-02 17:33:00+00:00,42.9956,-71.4548,77.0127,2,Orion,United States - New Hampshire
2022-03-02 16:59:00+00:00,39.5849,-76.9993,237.091,3,Orion,United States - Maryland
2022-03-02 13:21:00+00:00,47.3279,-122.619,88.5571,2,Orion,United States - Washington
2022-03-02 15:00:00+00:00,40.187,-92.5817,295.16,4,Orion,United States - Missouri
2022-03-02 17:02:00+00:00,39.4852,-77.2685,198.391,4,Orion,United States
2022-03-02 16:25:00+00:00,35.8489,-78.8492,101.018,3,Orion,United States - North Carolina
2022-03-02 15:02:00+00:00,35.2479,-93.0526,115.02,4,Orion,United States - Arkansas
2022-03-02 15:05:00+00:00,44.6667,-70.1458,117.875,2,Orion,United States - Maine
2022-03-02 16:25:00+00:00,35.8489,-78.8492,101.018,3,Orion,United States - North Carolina
2022-01-24 15:47:00+00:00,35.8492,-78.849,96.3299,3,Orion,United States - North Carolina
2022-03-02 16:13:00+00:00,34.016,-84.1112,313.957,2,Orion,United States - Georgia
2022-02-28 16:47:00+00:00,42.3601,-71.0942,2.66426,3,Orion,United States - Massachusetts
2022-03-02 15:13:00+00:00,43.1626,-70.8175,9.04476,4,Orion,United States - Maine
2022-03-02 15:05:00+00:00,44.6667,-70.1458,117.875,2,Orion,United States - Maine
2022-01-25 15:25:00+00:00,42.2496,-75.9463,388.477,1,Orion,United States - New York
2022-03-02 14:49:00+00:00,43.1609,-70.8195,8.25824,3,Orion,United States - Maine
2022-03-02 14:46:00+00:00,40.7245,-74.4096,90.7147,3,Orion,United States - New Jersey
2022-01-31 15:32:00+00:00,42.2496,-75.9463,388.477,1,Orion,United States - New York
2022-02-05 14:25:00+00:00,42.2496,-75.9463,388.477,3,Orion,United States
2022-02-05 14:25:00+00:00,42.2496,-75.9463,388.477,3,Orion,United States
2022-03-02 15:15:00+00:00,35.2694,-93.1269,116.481,4,Orion,United States - Arkansas
2022-03-02 14:16:00+00:00,42.8651,-71.3739,126.407,7,Orion,United States - New Hampshire
2022-02-26 12:59:00+00:00,33.4274,-117.613,71.6188,3,Orion,United States - California
2022-03-01 04:24:00+00:00,47.148,-122.5,82.6766,2,Orion,United States - Washington
2022-02-26 12:59:00+00:00,33.4274,-117.613,71.6188,3,Orion,United States - California
2022-02-28 13:00:00+00:00,34.0721,-118.444,121.581,2,Orion,United States - California
2022-03-01 15:23:00+00:00,39.7161,-94.7807,299.394,3,Orion,United States - Missouri
2022-03-02 17:21:00+00:00,40.6897,-80.1136,307.638,1,Orion,United States - Pennsylvania
2022-03-02 17:21:00+00:00,40.6897,-80.1136,307.638,1,Orion,United States - Pennsylvania
2022-02-26 12:59:00+00:00,33.4274,-117.613,71.6188,3,Orion,United States - California
2022-03-01 04:30:00+00:00,42.3765,-71.2356,19.0713,2,Orion,United States - Massachusetts
2022-03-01 14:24:00+00:00,38.5205,-122.785,36.0522,3,Orion,United States - California
2022-03-01 14:00:00+00:00,36.8976,-104.442,2036.73,6,Orion,United States - New Mexico
2022-02-28 13:45:00+00:00,42.3649,-71.2618,49.2744,3,Orion,United States - Massachusetts
2022-02-28 16:00:00+00:00,40.6952,-89.6157,183.236,1,Orion,United States - Illinois
2022-03-01 17:00:00+00:00,38.888,-119.819,1461.36,6,Orion,United States - Nevada
2022-03-01 15:38:00+00:00,37.9463,-120.821,76.7754,4,Orion,United States - California
2022-03-01 14:23:00+00:00,47.0306,-122.39,144.856,1,Orion,United States - Washington
2022-03-01 16:35:00+00:00,33.6797,-112.246,389.277,2,Orion,United States - Arizona
2022-02-24 15:26:00+00:00,47.2768,-122.478,62.1898,3,Orion,United States - Washington
2022-03-01 15:20:00+00:00,47.2136,-122.537,120.714,2,Orion,United States - Washington
2022-03-01 14:45:00+00:00,34.0427,-118.511,95.3063,4,Orion,United States - California
2022-03-01 14:35:00+00:00,47.3694,-122.582,41.375,3,Orion,United States - Washington
2022-02-28 14:38:00+00:00,34.0427,-118.511,95.3063,4,Orion,United States - California
2022-03-01 14:24:00+00:00,38.5205,-122.785,36.0522,3,Orion,United States - California
2022-03-01 14:23:00+00:00,47.0306,-122.39,144.856,1,Orion,United States - Washington
2022-03-01 14:04:00+00:00,33.4936,-117.148,309.743,4,Orion,United States - California
2022-03-01 13:46:00+00:00,47.3293,-122.58,10.651,1,Orion,United States - Washington
2022-03-01 19:43:00+00:00,39.0558,-76.4988,25.4229,2,Orion,United States - Maryland
2022-02-09 16:45:00+00:00,40.717,-80.0784,349.866,1,Orion,United States
2022-03-01 13:22:00+00:00,47.2819,-122.489,92.838,1,Orion,United States - Washington
2022-03-01 19:24:00+00:00,40.1911,-75.1744,100.103,3,Orion,United States - Pennsylvania
2022-03-01 14:19:00+00:00,32.6103,-110.798,1329.31,5,Orion,United States - Arizona
2022-03-01 13:08:00+00:00,47.3813,-122.589,93.7367,1,Orion,United States - Washington
2022-03-01 14:58:00+00:00,34.1039,-107.272,2018.62,6,Orion,United States - New Mexico
2022-02-25 04:11:00+00:00,34.1039,-107.272,2018.62,5,Orion,United States - New Mexico
2022-02-28 18:37:00+00:00,39.2484,-80.2971,346.985,3,Orion,United States - West Virginia
2022-03-01 12:28:00+00:00,47.4291,-122.546,102.261,1,Orion,United States - Washington
2022-03-01 14:15:00+00:00,41.6932,-87.8031,184.622,3,Orion,United States - Illinois
2022-03-01 13:01:00+00:00,36.905,-111.459,1298.91,4,Orion,United States - Arizona
2022-03-01 15:42:00+00:00,35.1714,-93.3392,249.781,4,Orion,United States - Arkansas
2022-03-01 17:44:00+00:00,41.3276,-72.7673,26.2743,2,Orion,United States - Connecticut
2022-03-01 17:42:00+00:00,40.1776,-75.4569,47.6276,1,Orion,United States - Pennsylvania
2022-03-01 15:42:00+00:00,40.2106,-92.6304,298.77,5,Orion,United States - Missouri
2022-03-01 13:24:00+00:00,40.5099,-104.683,1460.62,4,Orion,United States - Colorado
2022-03-01 15:23:00+00:00,39.7161,-94.7807,299.394,3,Orion,United States - Missouri
2022-03-01 15:14:00+00:00,40.1778,-92.6011,298.697,5,Orion,United States - Missouri
2022-02-08 15:34:00+00:00,40.7169,-80.0784,350.099,4,Orion,United States - Pennsylvania
2022-03-01 16:35:00+00:00,41.893,-70.9108,31.5967,4,Orion,United States - Massachusetts
2022-03-01 14:12:00+00:00,36.4661,-94.2929,363.055,4,Orion,United States - Arkansas
2022-03-01 16:13:00+00:00,39.5867,-76.9989,240.882,1,Orion,United States - Maryland
2022-03-01 14:11:00+00:00,36.4635,-94.2913,367.775,4,Orion,United States - Arkansas
2022-03-01 14:10:00+00:00,36.4613,-94.2778,373.057,3,Orion,United States - Arkansas
2022-02-28 14:20:00+00:00,41.73,-87.8445,184.011,3,Orion,United States - Illinois
2022-02-27 14:47:00+00:00,41.73,-87.8445,184.206,3,Orion,United States - Illinois
2022-02-26 14:41:00+00:00,41.6933,-87.803,183.914,3,Orion,United States - Illinois
2022-02-27 16:33:00+00:00,40.2754,-75.375,84.6738,2,Orion,United States - Pennsylvania
2022-02-27 16:33:00+00:00,40.2754,-75.375,84.6738,2,Orion,United States - Pennsylvania
2022-03-01 14:23:00+00:00,40.1776,-75.4569,47.6276,2,Orion,United States - Pennsylvania
2022-03-01 13:58:00+00:00,40.7506,-74.4135,94.8671,2,Orion,United States - New Jersey
2022-02-28 16:07:00+00:00,43.4799,-110.762,1901.36,6,Orion,United States - Wyoming
2022-02-28 12:10:00+00:00,37.92,-122.044,32.1776,3,Orion,United States - California
2022-02-28 07:15:00+00:00,29.8725,-98.6307,391.147,5,Orion,United States - Texas
2022-02-28 16:50:00+00:00,42.4657,-75.0663,424.723,3,Orion,United States - New York
2022-02-28 17:02:00+00:00,39.3581,-77.1651,256.137,4,Orion,United States - Maryland
2022-03-01 13:01:00+00:00,42.4911,-73.2639,349.017,4,Orion,United States - Massachusetts
2022-02-28 15:45:00+00:00,39.9712,-74.2543,10.261,3,Orion,United States - New Jersey
2022-02-28 15:45:00+00:00,39.9712,-74.2543,10.261,3,Orion,United States - New Jersey
2022-02-28 18:39:00+00:00,38.888,-119.819,1461.36,6,Orion,United States - Nevada
2022-02-24 14:59:00+00:00,47.6118,-122.201,32.1487,1,Orion,United States - Washington
2022-02-23 15:07:00+00:00,47.6176,-122.301,91.5927,2,Orion,United States - Washington
2022-02-23 15:07:00+00:00,47.6176,-122.301,91.5927,2,Orion,United States - Washington
2022-02-22 14:27:00+00:00,47.6083,-122.338,31.9082,1,Orion,United States - Washington
2022-02-28 14:17:00+00:00,37.3133,-120.46,57.4457,4,Orion,United States - California
2022-02-28 21:25:00+00:00,35.7854,-78.6766,114.449,4,Orion,United States - North Carolina
2022-02-28 19:56:00+00:00,39.0558,-76.4988,25.4229,3,Orion,United States - Maryland
2022-02-28 14:40:00+00:00,47.3343,-122.604,101.483,1,Orion,United States - Washington
2022-02-28 14:07:00+00:00,38.7548,-121.285,54.1231,4,Orion,United States - California
2022-02-27 12:59:00+00:00,38.7546,-121.286,50.0382,3,Orion,United States - California
2022-02-28 20:04:00+00:00,38.9802,-77.0011,58.5843,4,Orion,United States - Maryland
2022-02-28 13:53:00+00:00,38.793,-123.009,87.3169,3,Orion,United States - California
2022-02-28 13:53:00+00:00,38.793,-123.009,87.3169,3,Orion,United States - California
2022-02-28 19:56:00+00:00,39.0558,-76.4988,25.4229,3,Orion,United States - Maryland
2022-02-28 13:19:00+00:00,33.4936,-117.148,309.743,3,Orion,United States - California
2022-02-28 15:48:00+00:00,42.5509,-71.023,41.4962,3,Orion,United States - New Jersey
2022-02-28 02:20:00+00:00,40.5428,-105.065,1520.8,3,Orion,United States - Colorado
2022-02-28 17:43:00+00:00,42.6187,-70.6812,0.0,4,Orion,United States - Massachusetts
2022-02-28 12:10:00+00:00,37.92,-122.044,32.1776,3,Orion,United States - California
2022-02-28 12:10:00+00:00,37.9196,-122.043,32.2169,3,Orion,United States - California
2022-02-28 11:48:00+00:00,42.7886,-71.2009,39.5554,1,Orion,United States - New Hampshire
2022-02-28 17:43:00+00:00,42.6187,-70.6812,0.0,4,Orion,United States - Massachusetts
2022-02-28 13:42:00+00:00,39.6881,-104.944,1645.15,3,Orion,United States - Colorado
2022-02-28 17:40:00+00:00,42.2748,-72.6618,51.0326,3,Orion,United States - Massachusetts
2022-02-28 15:36:00+00:00,40.2107,-92.6304,298.716,5,Orion,United States - Missouri
2022-02-28 15:24:00+00:00,30.4748,-97.7734,278.712,7,Orion,United States - Texas
2022-02-28 15:09:00+00:00,40.1771,-92.6015,295.285,4,Orion,United States - Missouri
2022-02-28 16:52:00+00:00,42.455,-75.0571,342.22,3,Orion,United States - New York
2022-02-28 16:40:00+00:00,42.3444,-71.2602,11.7937,3,Orion,United States - Massachusetts
2022-02-28 16:40:00+00:00,39.5846,-76.9997,239.758,2,Orion,United States - Maryland
2022-02-28 16:30:00+00:00,40.7369,-80.0424,326.312,3,Orion,United States - Pennsylvania
2022-02-28 16:02:00+00:00,35.7546,-84.1476,278.28,4,Orion,United States - Tennessee
2022-02-28 04:03:00+00:00,40.7086,-74.3737,113.342,3,Orion,United States - New Jersey
2022-02-28 13:55:00+00:00,38.4601,-90.0934,190.177,2,Orion,United States
2022-02-28 15:48:00+00:00,42.5509,-71.023,41.4962,3,Orion,United States - New Jersey
2022-02-26 12:59:00+00:00,33.4274,-117.613,71.6188,3,Orion,United States - California
2022-02-27 04:15:00+00:00,29.5987,-95.6783,24.0101,3,Orion,United States - Texas
2022-02-25 16:35:00+00:00,40.2798,-74.005,12.2905,1,Orion,United States - New Jersey
2022-02-28 16:48:00+00:00,42.652,-70.6102,22.6662,2,Orion,United States - Massachusetts
2022-02-28 17:39:00+00:00,40.6897,-80.1136,307.638,1,Orion,United States - Pennsylvania
2022-02-27 04:00:00+00:00,40.6952,-89.6157,183.236,3,Orion,United States - Illinois
2022-02-27 04:15:00+00:00,29.5987,-95.6783,24.0101,3,Orion,United States - Texas
2022-02-27 03:08:00+00:00,35.3895,-93.3432,118.137,5,Orion,United States - Arkansas
2022-02-28 00:40:00+00:00,42.3175,-72.638,52.7336,4,Orion,United States - Massachusetts
2022-02-27 14:38:00+00:00,34.0427,-118.511,95.3063,4,Orion,United States - California
2022-02-27 14:29:00+00:00,36.8487,-119.775,110.752,3,Orion,United States - California
2022-02-27 14:07:00+00:00,38.888,-119.819,1461.36,6,Orion,United States - Nevada
2022-02-26 12:58:00+00:00,33.4663,-117.632,80.8347,4,Orion,United States - California
2022-02-27 13:44:00+00:00,34.3955,-119.525,2.07983,3,Orion,United States - California
2022-02-27 17:26:00+00:00,40.2107,-92.6306,301.65,5,Orion,United States - Missouri
2022-02-27 12:59:00+00:00,38.7546,-121.286,50.0382,3,Orion,United States - California
2022-02-27 12:57:00+00:00,37.2834,-120.431,56.3248,4,Orion,United States - California
2022-02-27 12:13:00+00:00,33.1928,-117.371,40.8447,2,Orion,United States - California
2022-02-25 18:04:00+00:00,29.5987,-95.6783,24.258,5,Orion,United States - Texas
2022-02-27 04:15:00+00:00,29.5987,-95.6783,24.0101,3,Orion,United States - Texas
2022-02-27 12:16:00+00:00,33.8838,-118.372,24.2386,2,Orion,United States - California
2022-02-27 12:16:00+00:00,33.8837,-118.373,24.4781,2,Orion,United States - California
2022-02-27 16:08:00+00:00,29.5868,-95.6859,23.2885,2,Orion,United States - Texas
2022-02-27 15:25:00+00:00,40.2107,-92.6305,300.599,5,Orion,United States - Missouri
2022-02-27 17:13:00+00:00,39.9319,-86.2236,267.82,4,Orion,United States - Indiana
2022-02-27 14:55:00+00:00,32.8054,-93.1027,93.8621,3,Orion,United States
2022-02-27 16:57:00+00:00,42.5509,-71.023,41.4962,4,Orion,United States - Massachusetts
2022-02-27 15:57:00+00:00,39.9413,-86.2833,273.657,4,Orion,United States - Indiana
2022-02-27 15:32:00+00:00,42.7806,-73.8507,93.3315,3,Orion,United States - New York
2022-02-27 15:59:00+00:00,39.5867,-76.9989,240.882,2,Orion,United States
2022-02-27 15:57:00+00:00,35.9095,-78.7023,145.235,3,Orion,United States - North Carolina
2022-02-27 15:49:00+00:00,42.292,-71.2925,40.7138,3,Orion,United States - Massachusetts
2022-02-26 04:32:00+00:00,39.5867,-76.9989,240.882,1,Orion,United States - Maryland
2022-02-27 15:20:00+00:00,40.7085,-74.3796,96.8054,3,Orion,United States - New Jersey
2022-02-27 15:05:00+00:00,40.6973,-74.3724,162.932,4,Orion,United States - New Jersey
2022-02-27 15:12:00+00:00,42.4913,-73.26,347.835,2,Orion,United States - Massachusetts
2022-02-26 16:18:00+00:00,42.4911,-73.2601,348.753,3,Orion,United States - Massachusetts
2022-02-26 08:05:00+00:00,42.491,-73.2598,348.618,2,Orion,United States - Massachusetts
2022-02-25 16:08:00+00:00,42.6545,-73.746,4.12167,1,Orion,United States - New York
2022-02-27 14:53:00+00:00,38.7261,-77.0911,22.8286,3,Orion,United States - Virginia
2022-02-26 15:00:00+00:00,42.6822,-70.6284,31.1397,4,Orion,United States - Massachusetts
2022-02-26 17:00:00+00:00,42.581,-70.6642,0.138565,4,Orion,United States - Massachusetts
2022-02-26 15:40:00+00:00,42.0647,-87.9384,203.979,2,Orion,United States - Illinois
2022-02-26 12:58:00+00:00,33.4663,-117.632,80.8347,4,Orion,United States - California
2022-02-26 16:55:00+00:00,40.7369,-80.0424,326.312,5,Orion,United States - Pennsylvania
2022-02-26 13:28:00+00:00,36.8501,-119.672,119.807,1,Orion,United States - California
2022-02-26 17:05:00+00:00,41.6525,-70.2881,10.3712,1,Orion,United States - Massachusetts
2022-02-26 16:55:00+00:00,40.7369,-80.0424,326.312,5,Orion,United States - Pennsylvania
2022-02-26 15:48:00+00:00,37.3133,-120.46,57.8188,5,Orion,United States - California
2022-02-26 12:58:00+00:00,33.4663,-117.632,80.8347,4,Orion,United States - California
2022-02-26 19:00:00+00:00,40.2107,-92.6305,301.667,5,Orion,United States - Missouri
2022-02-26 17:11:00+00:00,38.5279,-90.4663,179.168,3,Orion,United States - Missouri
2022-02-26 13:37:00+00:00,47.3683,-122.587,101.06,1,Orion,United States - Washington
2022-02-26 18:47:00+00:00,39.9414,-86.2836,275.274,4,Orion,United States - Indiana
2022-02-26 18:47:00+00:00,39.9414,-86.2836,275.274,4,Orion,United States - Indiana
2022-02-26 12:59:00+00:00,33.4274,-117.613,71.6188,3,Orion,United States - California
2022-02-26 13:28:00+00:00,36.8501,-119.672,119.807,1,Orion,United States - California
2022-02-26 17:44:00+00:00,40.7934,-80.1441,281.894,4,Orion,United States - Pennsylvania
2022-02-26 17:11:00+00:00,38.5279,-90.4663,179.168,3,Orion,United States - Missouri
2022-02-26 16:44:00+00:00,25.9673,-80.19,2.58176,3,Orion,United States - Florida
2022-02-26 13:00:00+00:00,33.4276,-117.601,227.235,3,Orion,United States - California
2022-02-26 17:44:00+00:00,40.7934,-80.1441,281.894,4,Orion,United States - Pennsylvania
2022-02-26 12:58:00+00:00,33.4663,-117.632,80.8347,4,Orion,United States - California
2022-02-26 12:59:00+00:00,33.4274,-117.613,71.6188,3,Orion,United States - California
2022-02-26 18:47:00+00:00,39.9414,-86.2836,275.274,4,Orion,United States - Indiana
2022-02-26 18:55:00+00:00,40.783,-80.1177,376.939,2,Orion,United States - Pennsylvania
2022-02-26 16:44:00+00:00,25.9673,-80.19,2.58176,3,Orion,United States - Florida
2022-02-26 12:26:00+00:00,34.2674,-119.251,31.0075,3,Orion,United States - California
2022-02-26 13:28:00+00:00,36.9049,-111.459,1298.84,4,Orion,United States - Arizona
2022-02-26 15:50:00+00:00,40.2076,-92.6289,292.042,5,Orion,United States - Missouri
2022-02-26 15:42:00+00:00,31.9973,-102.078,847.46,3,Orion,United States - Texas
2022-02-26 17:44:00+00:00,40.7934,-80.1441,281.894,4,Orion,United States - Pennsylvania
2022-02-26 11:28:00+00:00,47.169,-122.296,80.9423,1,Orion,United States - Washington
2022-02-26 14:41:00+00:00,42.3459,-71.0845,4.01679,3,Orion,United States - Massachusetts
2022-02-26 14:41:00+00:00,42.3459,-71.0845,4.01679,3,Orion,United States - Massachusetts
2022-02-26 15:02:00+00:00,42.0647,-87.9384,203.979,3,Orion,United States - Illinois
2022-02-26 16:55:00+00:00,40.7369,-80.0424,326.312,5,Orion,United States - Pennsylvania
2022-02-25 14:21:00+00:00,34.1142,-116.432,1025.83,4,Orion,United States - California
2022-02-26 15:12:00+00:00,42.7762,-71.0773,14.334,4,Orion,United States - Massachusetts
2022-02-26 14:41:00+00:00,42.3459,-71.0845,4.01679,3,Orion,United States - Massachusetts
2022-02-26 14:41:00+00:00,42.3459,-71.0845,4.01679,3,Orion,United States - Massachusetts
2022-02-25 16:30:00+00:00,32.6528,-80.0901,-3.1641e-05,5,Orion,United States - South Carolina
2022-02-23 15:00:00+00:00,42.6819,-70.6284,30.2516,5,Orion,United States - Massachusetts
2022-02-25 15:15:00+00:00,47.2727,-122.561,48.9626,3,Orion,United States - Washington
2022-02-25 13:27:00+00:00,47.0306,-122.39,144.822,4,Orion,United States - Washington
2022-02-25 15:15:00+00:00,47.2727,-122.561,48.9626,3,Orion,United States - Washington
2022-02-25 15:28:00+00:00,36.4813,-121.182,391.844,6,Orion,United States - California
2022-02-25 15:15:00+00:00,47.2727,-122.561,48.9626,3,Orion,United States - Washington
2022-02-25 14:47:00+00:00,47.2844,-122.498,95.01,4,Orion,United States - Washington
2022-02-25 13:05:00+00:00,33.2125,-116.461,956.528,5,Orion,United States - California
2022-02-25 14:21:00+00:00,34.1142,-116.432,1025.83,4,Orion,United States - California
2022-02-25 14:06:00+00:00,36.8501,-119.672,119.807,2,Orion,United States - California
2022-02-25 18:04:00+00:00,29.5987,-95.6783,24.258,5,Orion,United States - Texas
2022-02-25 15:38:00+00:00,32.8317,-108.211,1953.27,6,Orion,United States - New Mexico
2022-02-25 19:44:00+00:00,33.0093,-80.2204,25.0353,3,Orion,United States - South Carolina
2022-02-25 15:48:00+00:00,37.1711,-113.674,946.844,5,Orion,United States - Utah
2022-02-25 15:39:00+00:00,37.1903,-113.659,981.425,6,Orion,United States - Utah
2022-02-25 13:27:00+00:00,47.0306,-122.39,144.822,4,Orion,United States - Washington
2022-02-25 15:25:00+00:00,37.1151,-113.577,927.961,4,Orion,United States - Utah
2022-02-25 14:19:00+00:00,33.6797,-112.246,389.257,3,Orion,United States - Arizona
2022-02-25 15:16:00+00:00,37.1089,-113.592,840.177,1,Orion,United States - Utah
2022-02-25 15:10:00+00:00,37.0965,-113.568,799.851,3,Orion,United States - Utah
2022-02-25 13:04:00+00:00,47.2636,-122.531,110.95,4,Orion,United States - Washington
2022-02-25 15:06:00+00:00,37.1032,-113.565,822.525,2,Orion,United States - Utah
2022-02-25 14:56:00+00:00,37.1228,-113.523,841.355,2,Orion,United States - Utah
2022-02-25 14:47:00+00:00,37.1395,-113.526,887.82,3,Orion,United States - Utah
2022-02-25 14:47:00+00:00,37.1395,-113.526,887.82,3,Orion,United States - Utah
2022-02-25 14:26:00+00:00,37.1444,-113.488,910.192,3,Orion,United States - Utah
2022-02-25 13:20:00+00:00,36.9049,-111.459,1298.84,4,Orion,United States - Arizona
2022-02-25 14:07:00+00:00,37.1909,-113.338,974.928,5,Orion,United States - Utah
2022-02-25 13:58:00+00:00,37.1714,-113.366,908.243,4,Orion,United States - Utah
2022-02-25 13:47:00+00:00,37.1809,-113.397,923.23,6,Orion,United States - Utah
2022-02-23 15:02:00+00:00,43.0676,-89.4387,300.822,2,Orion,United States - Wisconsin
2022-02-25 17:10:00+00:00,26.0743,-81.7274,4.45686,3,Orion,United States - Florida
2022-02-25 16:20:00+00:00,27.1613,-80.1804,3.4793,3,Orion,United States - Florida
2022-02-25 15:36:00+00:00,26.107,-80.2972,1.85202,3,Orion,United States - Florida
2022-02-25 14:33:00+00:00,40.306,-75.3113,134.59,1,Orion,United States - Pennsylvania
2022-02-24 14:57:00+00:00,47.1217,-122.876,38.5361,4,Orion,United States - Washington
2022-02-25 04:11:00+00:00,34.1039,-107.272,2018.62,5,Orion,United States - New Mexico
2022-02-24 17:43:00+00:00,33.6797,-112.246,389.27,3,Orion,United States - Arizona
2022-02-24 16:29:00+00:00,38.888,-119.819,1461.36,4,Orion,United States - Nevada
2022-02-23 16:22:00+00:00,42.6181,-122.814,432.07,3,Orion,United States - Oregon
2022-02-24 15:26:00+00:00,47.2768,-122.478,62.1898,3,Orion,United States - Washington
2022-02-24 15:30:00+00:00,47.3399,-122.339,13.7443,4,Orion,United States - Washington
2022-02-24 14:59:00+00:00,38.6264,-121.395,19.7131,3,Orion,United States
2022-02-24 13:52:00+00:00,37.9168,-122.08,62.2156,3,Orion,United States - California
2022-02-24 13:27:00+00:00,37.5265,-122.302,100.807,3,Orion,United States - California
2022-02-24 17:26:00+00:00,29.5987,-95.6782,24.258,5,Orion,United States - Texas
2022-02-24 13:13:00+00:00,47.112,-122.219,48.4106,3,Orion,United States - Washington
2022-02-24 13:50:00+00:00,47.1467,-122.254,159.696,4,Orion,United States - Washington
2022-02-24 12:50:00+00:00,36.9862,-119.603,230.927,4,Orion,United States - California
2022-02-24 16:38:00+00:00,29.5855,-95.6878,22.6549,2,Orion,United States - Texas
2022-02-24 12:15:00+00:00,37.3276,-120.477,55.3747,2,Orion,United States - California
2022-02-23 12:05:00+00:00,36.8488,-119.775,110.114,3,Orion,United States - California
2022-02-24 13:15:00+00:00,33.6774,-112.238,389.197,3,Orion,United States - Arizona
2022-02-24 13:09:00+00:00,36.9049,-111.459,1298.84,4,Orion,United States - Arizona
2022-02-24 17:29:00+00:00,26.5954,-82.0218,2.44484,3,Orion,United States - Florida
2022-02-24 16:08:00+00:00,43.3724,-72.3229,177.615,4,Orion,United States - New Hampshire
2022-02-24 15:49:00+00:00,43.3654,-72.1734,248.32,3,Orion,United States - New Hampshire
2022-02-24 15:21:00+00:00,43.3012,-72.148,295.673,4,Orion,United States - New Hampshire
2022-02-24 15:18:00+00:00,42.4918,-73.2601,346.281,4,Orion,United States - Massachusetts
2022-02-24 15:01:00+00:00,42.4954,-71.2819,47.0459,3,Orion,United States - Massachusetts
